West Carleton SS,school_year,studentNo,first_name,last_name,oen_number,end_date,class_code
West Carleton SS,20122013,478260022,Ursula,Small,508332295,28/06/2013 00:00:00,AMU1O.-02
West Carleton SS,20122013,478260022,Ursula,Small,508332295,28/06/2013 00:00:00,CGC1DF-04
West Carleton SS,20122013,478260022,Ursula,Small,508332295,28/06/2013 00:00:00,MPM1D.-05
West Carleton SS,20122013,478260022,Ursula,Small,508332295,28/06/2013 00:00:00,PPL1OP-01
West Carleton SS,20122013,329225654,Shafira,Merrill,512416760,28/06/2013 00:00:00,AMU1O.-02
West Carleton SS,20122013,329225654,Shafira,Merrill,512416760,28/06/2013 00:00:00,FSF1D.-04
West Carleton SS,20122013,329225654,Shafira,Merrill,512416760,28/06/2013 00:00:00,PPL1OQ-06
West Carleton SS,20122013,329225654,Shafira,Merrill,512416760,28/06/2013 00:00:00,SNC1D.-05
West Carleton SS,20122013,612048779,Philip,Cote,241682564,28/06/2013 00:00:00,AMU1O.-02
West Carleton SS,20122013,612048779,Philip,Cote,241682564,28/06/2013 00:00:00,MPM1D.-05
West Carleton SS,20122013,612048779,Philip,Cote,241682564,28/06/2013 00:00:00,PPL1OP-03
West Carleton SS,20122013,612048779,Philip,Cote,241682564,28/06/2013 00:00:00,SNC1DF-04
West Carleton SS,20122013,77490816,Sandra,Mason,292385665,28/06/2013 00:00:00,AMU1O.-02
West Carleton SS,20122013,77490816,Sandra,Mason,292385665,28/06/2013 00:00:00,BTT1O.-04
West Carleton SS,20122013,77490816,Sandra,Mason,292385665,28/06/2013 00:00:00,MPM1D.-01
West Carleton SS,20122013,77490816,Sandra,Mason,292385665,28/06/2013 00:00:00,SNC1D.-05
West Carleton SS,20122013,280716361,Gil,Watkins,103938798,28/06/2013 00:00:00,AMU1O.-02
West Carleton SS,20122013,280716361,Gil,Watkins,103938798,28/06/2013 00:00:00,CGC1DF-04
West Carleton SS,20122013,280716361,Gil,Watkins,103938798,28/06/2013 00:00:00,FIF1D.-01
West Carleton SS,20122013,280716361,Gil,Watkins,103938798,28/06/2013 00:00:00,MPM1D.-05
West Carleton SS,20122013,987518752,Phyllis,Osborn,961955500,28/06/2013 00:00:00,AMU1O.-02
West Carleton SS,20122013,987518752,Phyllis,Osborn,961955500,28/06/2013 00:00:00,BTT1O.-04
West Carleton SS,20122013,987518752,Phyllis,Osborn,961955500,28/06/2013 00:00:00,MFM1P.-04
West Carleton SS,20122013,987518752,Phyllis,Osborn,961955500,28/06/2013 00:00:00,SNC1D.-01
West Carleton SS,20122013,271136000,Anjolie,Ryan,626903570,28/06/2013 00:00:00,AMU1O.-02
West Carleton SS,20122013,271136000,Anjolie,Ryan,626903570,28/06/2013 00:00:00,BTT1O.-04
West Carleton SS,20122013,271136000,Anjolie,Ryan,626903570,28/06/2013 00:00:00,CGC1D.-04
West Carleton SS,20122013,271136000,Anjolie,Ryan,626903570,28/06/2013 00:00:00,ENG1D.-05
West Carleton SS,20122013,728257850,Ayanna,Rivera,112476368,28/06/2013 00:00:00,AMU1O.-02
West Carleton SS,20122013,728257850,Ayanna,Rivera,112476368,28/06/2013 00:00:00,CGC1D.-04
West Carleton SS,20122013,728257850,Ayanna,Rivera,112476368,28/06/2013 00:00:00,SNC1D.-05
West Carleton SS,20122013,728257850,Ayanna,Rivera,112476368,28/06/2013 00:00:00,TIJ1O.-05
West Carleton SS,20122013,202528563,Matthew,Gregory,31558275,28/06/2013 00:00:00,AMU1O.-02
West Carleton SS,20122013,202528563,Matthew,Gregory,31558275,28/06/2013 00:00:00,ENG1D.-03
West Carleton SS,20122013,202528563,Matthew,Gregory,31558275,28/06/2013 00:00:00,MPM1D.-03
West Carleton SS,20122013,202528563,Matthew,Gregory,31558275,28/06/2013 00:00:00,TIJ1O.-05
West Carleton SS,20122013,66895775,Lance,Hester,982339124,28/06/2013 00:00:00,AMU1O.-02
West Carleton SS,20122013,66895775,Lance,Hester,982339124,28/06/2013 00:00:00,CGC1D.-03
West Carleton SS,20122013,66895775,Lance,Hester,982339124,28/06/2013 00:00:00,ENG1D.-03
West Carleton SS,20122013,66895775,Lance,Hester,982339124,28/06/2013 00:00:00,MPM1D.-05
West Carleton SS,20122013,406911001,Daquan,Brewer,89041975,28/06/2013 00:00:00,AMU1O.-02
West Carleton SS,20122013,406911001,Daquan,Brewer,89041975,28/06/2013 00:00:00,BTT1O.-04
West Carleton SS,20122013,406911001,Daquan,Brewer,89041975,28/06/2013 00:00:00,ENG1D.-05
West Carleton SS,20122013,406911001,Daquan,Brewer,89041975,28/06/2013 00:00:00,SNC1P.-02
West Carleton SS,20122013,276420029,Isaac,Fleming,116234146,28/06/2013 00:00:00,AMU1O.-02
West Carleton SS,20122013,276420029,Isaac,Fleming,116234146,28/06/2013 00:00:00,CGC1D.-03
West Carleton SS,20122013,276420029,Isaac,Fleming,116234146,28/06/2013 00:00:00,ENG1D.-07
West Carleton SS,20122013,276420029,Isaac,Fleming,116234146,28/06/2013 00:00:00,SNC1D.-01
West Carleton SS,20122013,286368330,Katelyn,Graves,886681009,28/06/2013 00:00:00,AMU1O.-02
West Carleton SS,20122013,286368330,Katelyn,Graves,886681009,28/06/2013 00:00:00,BTT1OF-01
West Carleton SS,20122013,286368330,Katelyn,Graves,886681009,28/06/2013 00:00:00,CGC1DF-04
West Carleton SS,20122013,286368330,Katelyn,Graves,886681009,28/06/2013 00:00:00,MPM1D.-05
West Carleton SS,20122013,389701762,Jenette,Bonner,27580234,28/06/2013 00:00:00,AMU1O.-02
West Carleton SS,20122013,389701762,Jenette,Bonner,27580234,28/06/2013 00:00:00,ENG1D.-03
West Carleton SS,20122013,389701762,Jenette,Bonner,27580234,28/06/2013 00:00:00,FIF1D.-03
West Carleton SS,20122013,389701762,Jenette,Bonner,27580234,28/06/2013 00:00:00,MPM1D.-05
West Carleton SS,20122013,407145857,Armand,Romero,900723255,28/06/2013 00:00:00,AMU1O.-02
West Carleton SS,20122013,407145857,Armand,Romero,900723255,28/06/2013 00:00:00,CGC1DF-04
West Carleton SS,20122013,407145857,Armand,Romero,900723255,28/06/2013 00:00:00,ENG1D.-07
West Carleton SS,20122013,407145857,Armand,Romero,900723255,28/06/2013 00:00:00,MPM1D.-01
West Carleton SS,20122013,620726591,Ruth,Riddle,918649661,28/06/2013 00:00:00,AMU1O.-02
West Carleton SS,20122013,620726591,Ruth,Riddle,918649661,28/06/2013 00:00:00,CGC1D.-04
West Carleton SS,20122013,620726591,Ruth,Riddle,918649661,28/06/2013 00:00:00,ENG1D.-05
West Carleton SS,20122013,620726591,Ruth,Riddle,918649661,28/06/2013 00:00:00,SNC1D.-03
West Carleton SS,20122013,379294825,Jameson,Snyder,790264780,28/06/2013 00:00:00,AMU1O.-02
West Carleton SS,20122013,379294825,Jameson,Snyder,790264780,28/06/2013 00:00:00,CGC1DF-02
West Carleton SS,20122013,379294825,Jameson,Snyder,790264780,28/06/2013 00:00:00,ENG1D.-05
West Carleton SS,20122013,379294825,Jameson,Snyder,790264780,28/06/2013 00:00:00,SNC1DF-04
West Carleton SS,20122013,341584544,Sandra,Cummings,436863097,28/06/2013 00:00:00,AMU1O.-02
West Carleton SS,20122013,341584544,Sandra,Cummings,436863097,28/06/2013 00:00:00,CGC1DF-02
West Carleton SS,20122013,341584544,Sandra,Cummings,436863097,28/06/2013 00:00:00,MPM1D.-04
West Carleton SS,20122013,341584544,Sandra,Cummings,436863097,28/06/2013 00:00:00,SNC1DF-04
West Carleton SS,20122013,41239442,Caesar,Hays,990958947,28/06/2013 00:00:00,AMU1O.-02
West Carleton SS,20122013,41239442,Caesar,Hays,990958947,28/06/2013 00:00:00,CGC1D.-03
West Carleton SS,20122013,41239442,Caesar,Hays,990958947,28/06/2013 00:00:00,MPM1D.-01
West Carleton SS,20122013,41239442,Caesar,Hays,990958947,28/06/2013 00:00:00,TIJ1O.-05
West Carleton SS,20122013,513393000,Kyra,Sanchez,585866079,28/06/2013 00:00:00,AMU1O.-02
West Carleton SS,20122013,513393000,Kyra,Sanchez,585866079,28/06/2013 00:00:00,CGC1D.-03
West Carleton SS,20122013,513393000,Kyra,Sanchez,585866079,28/06/2013 00:00:00,FSF1D.-04
West Carleton SS,20122013,513393000,Kyra,Sanchez,585866079,28/06/2013 00:00:00,SNC1D.-01
West Carleton SS,20122013,15735172,Urielle,Ramos,29882694,28/06/2013 00:00:00,AMU2O/3M/4M.-01
West Carleton SS,20122013,15735172,Urielle,Ramos,29882694,28/06/2013 00:00:00,PPL3O/4OQ-01
West Carleton SS,20122013,15735172,Urielle,Ramos,29882694,28/06/2013 00:00:00,SBI3U.-05
West Carleton SS,20122013,15735172,Urielle,Ramos,29882694,28/06/2013 00:00:00,SCH3U.-02
West Carleton SS,20122013,815347466,Asher,Salas,881060016,28/06/2013 00:00:00,AMU2O/3M/4M.-01
West Carleton SS,20122013,815347466,Asher,Salas,881060016,28/06/2013 00:00:00,AWA3O.-01
West Carleton SS,20122013,815347466,Asher,Salas,881060016,28/06/2013 00:00:00,MCV4U.-01
West Carleton SS,20122013,815347466,Asher,Salas,881060016,28/06/2013 00:00:00,SBI4U.-02
West Carleton SS,20122013,465078655,Forrest,Estrada,225195632,28/06/2013 00:00:00,AMU2O/3M/4M.-01
West Carleton SS,20122013,465078655,Forrest,Estrada,225195632,28/06/2013 00:00:00,ENG3U.-01
West Carleton SS,20122013,465078655,Forrest,Estrada,225195632,28/06/2013 00:00:00,MCF3M.-01
West Carleton SS,20122013,465078655,Forrest,Estrada,225195632,28/06/2013 00:00:00,SBI3U.-05
West Carleton SS,20122013,747183314,Ursa,Underwood,750017741,28/06/2013 00:00:00,AMU2O/3M/4M.-01
West Carleton SS,20122013,747183314,Ursa,Underwood,750017741,28/06/2013 00:00:00,HHS4M.-01
West Carleton SS,20122013,747183314,Ursa,Underwood,750017741,28/06/2013 00:00:00,PSE4U.-01
West Carleton SS,20122013,903431120,Veda,Perez,646009301,28/06/2013 00:00:00,AMU2O/3M/4M.-01
West Carleton SS,20122013,903431120,Veda,Perez,646009301,28/06/2013 00:00:00,CHW3M.-02
West Carleton SS,20122013,903431120,Veda,Perez,646009301,28/06/2013 00:00:00,CLU3M.-02
West Carleton SS,20122013,903431120,Veda,Perez,646009301,28/06/2013 00:00:00,ENG3U.-05
West Carleton SS,20122013,582823483,Nora,Bean,996144586,28/06/2013 00:00:00,AMU2O/3M/4M.-01
West Carleton SS,20122013,582823483,Nora,Bean,996144586,28/06/2013 00:00:00,CHW3M.-02
West Carleton SS,20122013,582823483,Nora,Bean,996144586,28/06/2013 00:00:00,HSP3M.-01
West Carleton SS,20122013,582823483,Nora,Bean,996144586,28/06/2013 00:00:00,MCF3M.-03
West Carleton SS,20122013,596674106,Aaron,Hampton,691412881,28/06/2013 00:00:00,AMU2O/3M/4M.-01
West Carleton SS,20122013,596674106,Aaron,Hampton,691412881,28/06/2013 00:00:00,GLC2O.-07
West Carleton SS,20122013,596674106,Aaron,Hampton,691412881,28/06/2013 00:00:00,MPM2D.-01
West Carleton SS,20122013,596674106,Aaron,Hampton,691412881,28/06/2013 00:00:00,PAD2O.-01
West Carleton SS,20122013,834644189,Kai,Mcpherson,297948630,28/06/2013 00:00:00,AMU2O/3M/4M.-01
West Carleton SS,20122013,834644189,Kai,Mcpherson,297948630,28/06/2013 00:00:00,AWA3O.-01
West Carleton SS,20122013,834644189,Kai,Mcpherson,297948630,28/06/2013 00:00:00,MCV4U.-01
West Carleton SS,20122013,834644189,Kai,Mcpherson,297948630,28/06/2013 00:00:00,SBI4U.-02
West Carleton SS,20122013,13108231,Shelly,Washington,718800809,28/06/2013 00:00:00,AMU2O/3M/4M.-01
West Carleton SS,20122013,13108231,Shelly,Washington,718800809,28/06/2013 00:00:00,MCV4U.-01
West Carleton SS,20122013,13108231,Shelly,Washington,718800809,28/06/2013 00:00:00,SBI4U.-02
West Carleton SS,20122013,13108231,Shelly,Washington,718800809,28/06/2013 00:00:00,SCH4U.-03
West Carleton SS,20122013,160770166,Neve,Wolf,457788735,28/06/2013 00:00:00,AMU2O/3M/4M.-01
West Carleton SS,20122013,160770166,Neve,Wolf,457788735,28/06/2013 00:00:00,MCV4U.-01
West Carleton SS,20122013,160770166,Neve,Wolf,457788735,28/06/2013 00:00:00,SCH4U.-03
West Carleton SS,20122013,74173766,Robin,Fitzgerald,602949947,28/06/2013 00:00:00,AMU2O/3M/4M.-01
West Carleton SS,20122013,74173766,Robin,Fitzgerald,602949947,28/06/2013 00:00:00,ENG2D.-06
West Carleton SS,20122013,74173766,Robin,Fitzgerald,602949947,28/06/2013 00:00:00,PAD2O.-01
West Carleton SS,20122013,74173766,Robin,Fitzgerald,602949947,28/06/2013 00:00:00,SNC2D.-04
West Carleton SS,20122013,867405881,Gisela,Walters,149540173,28/06/2013 00:00:00,AMU2O/3M/4M.-01
West Carleton SS,20122013,867405881,Gisela,Walters,149540173,28/06/2013 00:00:00,CHC2D.-02
West Carleton SS,20122013,867405881,Gisela,Walters,149540173,28/06/2013 00:00:00,FSF2D.-01
West Carleton SS,20122013,867405881,Gisela,Walters,149540173,28/06/2013 00:00:00,MPM2D.-04
West Carleton SS,20122013,727447699,Dexter,Kidd,788182866,28/06/2013 00:00:00,AMU2O/3M/4M.-01
West Carleton SS,20122013,727447699,Dexter,Kidd,788182866,28/06/2013 00:00:00,ENG4U.-02
West Carleton SS,20122013,727447699,Dexter,Kidd,788182866,28/06/2013 00:00:00,MCV4U.-03
West Carleton SS,20122013,216598677,Alan,Vazquez,807011149,28/06/2013 00:00:00,AMU2O/3M/4M.-01
West Carleton SS,20122013,216598677,Alan,Vazquez,807011149,28/06/2013 00:00:00,FIF4U.-02
West Carleton SS,20122013,216598677,Alan,Vazquez,807011149,28/06/2013 00:00:00,MCV4U.-01
West Carleton SS,20122013,216598677,Alan,Vazquez,807011149,28/06/2013 00:00:00,SCH4U.-03
West Carleton SS,20122013,633654334,Jordan,Petty,339750048,28/06/2013 00:00:00,AMU2O/3M/4M.-01
West Carleton SS,20122013,633654334,Jordan,Petty,339750048,28/06/2013 00:00:00,AWA3O.-01
West Carleton SS,20122013,633654334,Jordan,Petty,339750048,28/06/2013 00:00:00,AWS3O.-01
West Carleton SS,20122013,633654334,Jordan,Petty,339750048,28/06/2013 00:00:00,ENG4U.-02
West Carleton SS,20122013,297963997,Colby,Berger,380358485,28/06/2013 00:00:00,AMU2O/3M/4M.-01
West Carleton SS,20122013,297963997,Colby,Berger,380358485,28/06/2013 00:00:00,BBI2O.-02
West Carleton SS,20122013,297963997,Colby,Berger,380358485,28/06/2013 00:00:00,CHC2D.-06
West Carleton SS,20122013,297963997,Colby,Berger,380358485,28/06/2013 00:00:00,MPM2D.-06
West Carleton SS,20122013,194374379,Gwendolyn,Rose,319048236,28/06/2013 00:00:00,AMU2O/3M/4M.-01
West Carleton SS,20122013,194374379,Gwendolyn,Rose,319048236,28/06/2013 00:00:00,CHC2D.-07
West Carleton SS,20122013,194374379,Gwendolyn,Rose,319048236,28/06/2013 00:00:00,MPM2D.-04
West Carleton SS,20122013,194374379,Gwendolyn,Rose,319048236,28/06/2013 00:00:00,SNC2D.-04
West Carleton SS,20122013,378522414,Gray,Vang,152230484,28/06/2013 00:00:00,AMU2O/3M/4M.-01
West Carleton SS,20122013,378522414,Gray,Vang,152230484,28/06/2013 00:00:00,CHC2D.-07
West Carleton SS,20122013,378522414,Gray,Vang,152230484,28/06/2013 00:00:00,GLC2O.-05
West Carleton SS,20122013,378522414,Gray,Vang,152230484,28/06/2013 00:00:00,TTJ2O.-02
West Carleton SS,20122013,367319628,Barclay,Nelson,735571700,28/06/2013 00:00:00,AMU2O/3M/4M.-01
West Carleton SS,20122013,367319628,Barclay,Nelson,735571700,28/06/2013 00:00:00,MCV4U.-01
West Carleton SS,20122013,367319628,Barclay,Nelson,735571700,28/06/2013 00:00:00,SBI4U.-02
West Carleton SS,20122013,367319628,Barclay,Nelson,735571700,28/06/2013 00:00:00,SCH4U.-03
West Carleton SS,20122013,215046479,Yasir,Richmond,409907130,28/06/2013 00:00:00,ATC1O/2O.-01
West Carleton SS,20122013,215046479,Yasir,Richmond,409907130,28/06/2013 00:00:00,FSF1D.-02
West Carleton SS,20122013,215046479,Yasir,Richmond,409907130,28/06/2013 00:00:00,MPM1D.-03
West Carleton SS,20122013,215046479,Yasir,Richmond,409907130,28/06/2013 00:00:00,SNC1D.-03
West Carleton SS,20122013,168790068,Marcia,Johns,607619612,28/06/2013 00:00:00,ATC1O/2O.-01
West Carleton SS,20122013,168790068,Marcia,Johns,607619612,28/06/2013 00:00:00,FSF1D.-02
West Carleton SS,20122013,168790068,Marcia,Johns,607619612,28/06/2013 00:00:00,MPM1D.-03
West Carleton SS,20122013,168790068,Marcia,Johns,607619612,28/06/2013 00:00:00,SNC1D.-03
West Carleton SS,20122013,118189137,Nell,Mendoza,731549202,28/06/2013 00:00:00,ATC1O/2O.-01
West Carleton SS,20122013,118189137,Nell,Mendoza,731549202,28/06/2013 00:00:00,CGC1DF-02
West Carleton SS,20122013,118189137,Nell,Mendoza,731549202,28/06/2013 00:00:00,MPM1D.-04
West Carleton SS,20122013,118189137,Nell,Mendoza,731549202,28/06/2013 00:00:00,PPL1OP-05
West Carleton SS,20122013,912594458,Matthew,Whitley,783358646,28/06/2013 00:00:00,ATC1O/2O.-01
West Carleton SS,20122013,912594458,Matthew,Whitley,783358646,28/06/2013 00:00:00,BTT1OF-03
West Carleton SS,20122013,912594458,Matthew,Whitley,783358646,28/06/2013 00:00:00,CGC1DF-02
West Carleton SS,20122013,912594458,Matthew,Whitley,783358646,28/06/2013 00:00:00,ENG1D.-05
West Carleton SS,20122013,738039249,Justin,Maxwell,504547195,28/06/2013 00:00:00,ATC1O/2O.-01
West Carleton SS,20122013,738039249,Justin,Maxwell,504547195,28/06/2013 00:00:00,CGC1D.-03
West Carleton SS,20122013,738039249,Justin,Maxwell,504547195,28/06/2013 00:00:00,MPM1D.-07
West Carleton SS,20122013,738039249,Justin,Maxwell,504547195,28/06/2013 00:00:00,SNC1D.-03
West Carleton SS,20122013,823786854,Irene,Bryan,604568553,28/06/2013 00:00:00,ATC1O/2O.-01
West Carleton SS,20122013,823786854,Irene,Bryan,604568553,28/06/2013 00:00:00,BTT1O.-04
West Carleton SS,20122013,823786854,Irene,Bryan,604568553,28/06/2013 00:00:00,FSF1P.-01
West Carleton SS,20122013,823786854,Irene,Bryan,604568553,28/06/2013 00:00:00,MPM1D.-04
West Carleton SS,20122013,728056717,Yardley,Shepard,206319094,28/06/2013 00:00:00,ATC1O/2O.-01
West Carleton SS,20122013,728056717,Yardley,Shepard,206319094,28/06/2013 00:00:00,GLC2O.-05
West Carleton SS,20122013,728056717,Yardley,Shepard,206319094,28/06/2013 00:00:00,MFM2P.-03
West Carleton SS,20122013,728056717,Yardley,Shepard,206319094,28/06/2013 00:00:00,SNC2P.-02
West Carleton SS,20122013,904196203,Rhiannon,Hart,558464658,28/06/2013 00:00:00,ATC1O/2O.-01
West Carleton SS,20122013,904196203,Rhiannon,Hart,558464658,28/06/2013 00:00:00,MFM2P.-01
West Carleton SS,20122013,904196203,Rhiannon,Hart,558464658,28/06/2013 00:00:00,PPL2OQ-02
West Carleton SS,20122013,904196203,Rhiannon,Hart,558464658,28/06/2013 00:00:00,SNC2P.-02
West Carleton SS,20122013,755420437,Ocean,Howe,100571227,28/06/2013 00:00:00,ATC1O/2O.-01
West Carleton SS,20122013,755420437,Ocean,Howe,100571227,28/06/2013 00:00:00,FSF1D.-02
West Carleton SS,20122013,755420437,Ocean,Howe,100571227,28/06/2013 00:00:00,MPM1D.-05
West Carleton SS,20122013,755420437,Ocean,Howe,100571227,28/06/2013 00:00:00,SNC1D.-05
West Carleton SS,20122013,228020665,Peter,Blake,296371008,28/06/2013 00:00:00,ATC1O/2O.-01
West Carleton SS,20122013,228020665,Peter,Blake,296371008,28/06/2013 00:00:00,ENG3U.-01
West Carleton SS,20122013,228020665,Peter,Blake,296371008,28/06/2013 00:00:00,MPM2D.-08
West Carleton SS,20122013,228020665,Peter,Blake,296371008,28/06/2013 00:00:00,SNC2DF-01
West Carleton SS,20122013,679225538,Jelani,Terrell,990630670,28/06/2013 00:00:00,ATC1O/2O.-01
West Carleton SS,20122013,679225538,Jelani,Terrell,990630670,28/06/2013 00:00:00,ENG1D.-05
West Carleton SS,20122013,679225538,Jelani,Terrell,990630670,28/06/2013 00:00:00,SNC1D.-03
West Carleton SS,20122013,679225538,Jelani,Terrell,990630670,28/06/2013 00:00:00,TIJ1O.-01
West Carleton SS,20122013,241908129,Tamara,Garner,691539814,28/06/2013 00:00:00,ATC1O/2O.-01
West Carleton SS,20122013,241908129,Tamara,Garner,691539814,28/06/2013 00:00:00,ENG2P.-02
West Carleton SS,20122013,241908129,Tamara,Garner,691539814,28/06/2013 00:00:00,MFM2P.-03
West Carleton SS,20122013,241908129,Tamara,Garner,691539814,28/06/2013 00:00:00,SNC2D.-02
West Carleton SS,20122013,311157983,Dai,Webster,967408348,28/06/2013 00:00:00,ATC1O/2O.-01
West Carleton SS,20122013,311157983,Dai,Webster,967408348,28/06/2013 00:00:00,CGC1D.-03
West Carleton SS,20122013,311157983,Dai,Webster,967408348,28/06/2013 00:00:00,ENG1D.-01
West Carleton SS,20122013,311157983,Dai,Webster,967408348,28/06/2013 00:00:00,MPM1D.-05
West Carleton SS,20122013,794648424,Adrienne,Gonzalez,598219937,28/06/2013 00:00:00,ATC1O/2O.-01
West Carleton SS,20122013,794648424,Adrienne,Gonzalez,598219937,28/06/2013 00:00:00,ENG1D.-07
West Carleton SS,20122013,794648424,Adrienne,Gonzalez,598219937,28/06/2013 00:00:00,FSF1P.-01
West Carleton SS,20122013,794648424,Adrienne,Gonzalez,598219937,28/06/2013 00:00:00,SNC1D.-05
West Carleton SS,20122013,107140975,Kylie,Morrison,691478425,28/06/2013 00:00:00,ATC1O/2O.-01
West Carleton SS,20122013,107140975,Kylie,Morrison,691478425,28/06/2013 00:00:00,ENG2D.-04
West Carleton SS,20122013,107140975,Kylie,Morrison,691478425,28/06/2013 00:00:00,MPM2D.-08
West Carleton SS,20122013,107140975,Kylie,Morrison,691478425,28/06/2013 00:00:00,SNC2DF-01
West Carleton SS,20122013,537372923,Bernard,Gray,705560583,28/06/2013 00:00:00,ATC1O/2O.-01
West Carleton SS,20122013,537372923,Bernard,Gray,705560583,28/06/2013 00:00:00,ENG2D.-04
West Carleton SS,20122013,537372923,Bernard,Gray,705560583,28/06/2013 00:00:00,HFN2O.-04
West Carleton SS,20122013,537372923,Bernard,Gray,705560583,28/06/2013 00:00:00,MPM2D.-08
West Carleton SS,20122013,696087877,Bell,Curry,895950126,28/06/2013 00:00:00,ATC1O/2O.-01
West Carleton SS,20122013,696087877,Bell,Curry,895950126,28/06/2013 00:00:00,GLC2O.-05
West Carleton SS,20122013,696087877,Bell,Curry,895950126,28/06/2013 00:00:00,PAD2O.-02
West Carleton SS,20122013,696087877,Bell,Curry,895950126,28/06/2013 00:00:00,SNC2D.-04
West Carleton SS,20122013,155098809,Unity,Warner,131497335,28/06/2013 00:00:00,ATC1O/2O.-01
West Carleton SS,20122013,155098809,Unity,Warner,131497335,28/06/2013 00:00:00,CHV2O.-06
West Carleton SS,20122013,155098809,Unity,Warner,131497335,28/06/2013 00:00:00,ENG2D.-03
West Carleton SS,20122013,155098809,Unity,Warner,131497335,28/06/2013 00:00:00,MPM2D.-08
West Carleton SS,20122013,47262218,Chelsea,Franco,957886014,28/06/2013 00:00:00,ATC1O/2O.-01
West Carleton SS,20122013,47262218,Chelsea,Franco,957886014,28/06/2013 00:00:00,CGC1D.-03
West Carleton SS,20122013,47262218,Chelsea,Franco,957886014,28/06/2013 00:00:00,ENG1D.-01
West Carleton SS,20122013,47262218,Chelsea,Franco,957886014,28/06/2013 00:00:00,FSF1D.-04
West Carleton SS,20122013,273006214,Maile,Mcclure,634565733,28/06/2013 00:00:00,ATC1O/2O.-01
West Carleton SS,20122013,273006214,Maile,Mcclure,634565733,28/06/2013 00:00:00,CHV2O.-08
West Carleton SS,20122013,273006214,Maile,Mcclure,634565733,28/06/2013 00:00:00,MFM2P.-01
West Carleton SS,20122013,273006214,Maile,Mcclure,634565733,28/06/2013 00:00:00,SNC2P.-03
West Carleton SS,20122013,977563594,Aurora,Levy,818240137,28/06/2013 00:00:00,ATC1O/2O.-01
West Carleton SS,20122013,977563594,Aurora,Levy,818240137,28/06/2013 00:00:00,ENG2D.-04
West Carleton SS,20122013,977563594,Aurora,Levy,818240137,28/06/2013 00:00:00,MPM2D.-04
West Carleton SS,20122013,977563594,Aurora,Levy,818240137,28/06/2013 00:00:00,RCR2O.-10
West Carleton SS,20122013,23755812,Aileen,Zimmerman,233414241,28/06/2013 00:00:00,ATC1O/2O.-01
West Carleton SS,20122013,23755812,Aileen,Zimmerman,233414241,28/06/2013 00:00:00,CHC2D.-02
West Carleton SS,20122013,23755812,Aileen,Zimmerman,233414241,28/06/2013 00:00:00,CHV2O.-08
West Carleton SS,20122013,23755812,Aileen,Zimmerman,233414241,28/06/2013 00:00:00,ENG2D.-02
West Carleton SS,20122013,842120184,Kiayada,Hopkins,583821433,28/06/2013 00:00:00,ATC1O/2O.-03
West Carleton SS,20122013,842120184,Kiayada,Hopkins,583821433,28/06/2013 00:00:00,CGC1D.-03
West Carleton SS,20122013,842120184,Kiayada,Hopkins,583821433,28/06/2013 00:00:00,MPM1D.-07
West Carleton SS,20122013,842120184,Kiayada,Hopkins,583821433,28/06/2013 00:00:00,SNC1D.-01
West Carleton SS,20122013,809044493,Harding,Durham,559858736,28/06/2013 00:00:00,ATC1O/2O.-03
West Carleton SS,20122013,809044493,Harding,Durham,559858736,28/06/2013 00:00:00,CHC2D.-07
West Carleton SS,20122013,809044493,Harding,Durham,559858736,28/06/2013 00:00:00,FIF2D.-03
West Carleton SS,20122013,809044493,Harding,Durham,559858736,28/06/2013 00:00:00,SNC2D.-02
West Carleton SS,20122013,531925017,Madaline,Prince,519339198,28/06/2013 00:00:00,ATC1O/2O.-03
West Carleton SS,20122013,531925017,Madaline,Prince,519339198,28/06/2013 00:00:00,ENG1D.-09
West Carleton SS,20122013,531925017,Madaline,Prince,519339198,28/06/2013 00:00:00,PPL1OP-03
West Carleton SS,20122013,531925017,Madaline,Prince,519339198,28/06/2013 00:00:00,SNC1DF-04
West Carleton SS,20122013,622868034,Lucy,Gross,248956798,28/06/2013 00:00:00,ATC1O/2O.-03
West Carleton SS,20122013,622868034,Lucy,Gross,248956798,28/06/2013 00:00:00,CGC1DF-04
West Carleton SS,20122013,622868034,Lucy,Gross,248956798,28/06/2013 00:00:00,FIF1D.-01
West Carleton SS,20122013,622868034,Lucy,Gross,248956798,28/06/2013 00:00:00,SNC1DF-02
West Carleton SS,20122013,682991999,Xena,Fuller,351763012,28/06/2013 00:00:00,ATC1O/2O.-03
West Carleton SS,20122013,682991999,Xena,Fuller,351763012,28/06/2013 00:00:00,ENG1D.-03
West Carleton SS,20122013,682991999,Xena,Fuller,351763012,28/06/2013 00:00:00,FIF1D.-03
West Carleton SS,20122013,682991999,Xena,Fuller,351763012,28/06/2013 00:00:00,SNC1DF-02
West Carleton SS,20122013,548675860,Myra,Crosby,933691243,28/06/2013 00:00:00,ATC1O/2O.-03
West Carleton SS,20122013,548675860,Myra,Crosby,933691243,28/06/2013 00:00:00,ENG1D.-05
West Carleton SS,20122013,548675860,Myra,Crosby,933691243,28/06/2013 00:00:00,FSF1D.-02
West Carleton SS,20122013,548675860,Myra,Crosby,933691243,28/06/2013 00:00:00,SNC1D.-01
West Carleton SS,20122013,295446905,Kylan,Ayala,45829023,28/06/2013 00:00:00,ATC1O/2O.-03
